Date,Depth_m,Temp_C,DO_mgL
2004-04-15,0.1,13.21,10.29
2004-04-15,1.0,12.9,10.48
2004-04-15,2.0,12.77,10.17
2004-04-15,3.0,12.72,10.35
2004-04-15,4.0,12.63,10.15
2004-04-15,5.0,12.57,10.2
2004-04-15,6.0,12.53,10.27
2004-04-15,7.0,12.51,10.17
2004-04-15,8.0,12.44,10.33
2004-04-15,9.0,12.26,10.3
2004-04-15,10.0,12.07,10.22
2004-04-15,11.0,11.96,10.09
2004-04-15,12.0,10.59,10.06
2004-04-15,13.0,10.07,10.07
2004-04-15,14.0,9.33,9.73
2004-04-15,15.0,8.81,9.78
2004-04-15,16.0,8.42,9.73
2004-04-15,17.0,8.08,9.58
2004-04-15,18.0,7.85,9.49
2004-04-15,19.0,7.72,9.36
2004-04-15,20.0,7.69,9.33
2004-04-15,22.0,7.63,9.3
2004-04-15,24.0,7.5,9.23
2004-04-15,26.0,7.35,9.12
2004-04-15,28.0,7.34,9.07
2004-04-15,30.0,7.27,9.09
2004-04-15,35.0,7.07,9.13
2004-04-15,40.0,7.0,9.07
2004-05-05,0.1,16.86,10.04
2004-05-05,1.0,16.77,10.01
2004-05-05,2.0,16.55,9.98
2004-05-05,3.0,16.32,10.07
2004-05-05,4.0,15.89,10.15
2004-05-05,5.0,15.33,10.29
2004-05-05,6.0,15.13,10.27
2004-05-05,7.0,14.5,10.46
2004-05-05,8.0,13.45,10.69
2004-05-05,9.0,12.82,10.66
2004-05-05,10.0,12.3,10.63
2004-05-05,11.0,12.07,10.37
2004-05-05,12.0,11.63,10.07
2004-05-05,13.0,11.33,9.8
2004-05-05,14.0,11.08,9.62
2004-05-05,16.0,9.6,9.48
2004-05-05,17.0,9.3,9.13
2004-05-05,18.0,8.83,8.85
2004-05-05,19.0,8.49,8.69
2004-05-05,20.0,8.2,8.64
2004-05-05,22.0,7.96,8.54
2004-05-05,24.0,7.73,10.08
2004-05-05,26.0,7.55,8.7
2004-05-05,28.0,7.46,8.36
2004-05-05,29.0,7.42,8.32
2004-05-05,35.0,7.24,8.13
2004-05-05,40.0,7.19,7.85
2004-05-05,45.0,7.18,7.67
2004-06-03,0.1,24.23,8.51
2004-06-03,1.0,23.61,8.59
2004-06-03,2.0,23.38,8.33
2004-06-03,3.0,23.26,8.36
2004-06-03,4.0,22.94,8.53
2004-06-03,5.0,22.06,9.04
2004-06-03,6.0,19.84,9.82
2004-06-03,7.0,17.52,10.02
2004-06-03,8.0,15.91,9.78
2004-06-03,8.9,15.09,9.84
2004-06-03,10.0,13.89,9.73
2004-06-03,11.0,13.22,9.57
2004-06-03,12.0,12.52,9.37
2004-06-03,13.0,12.05,8.86
2004-06-03,14.0,11.54,8.53
2004-06-03,15.0,10.88,8.23
2004-06-03,16.0,10.2,7.85
2004-06-03,17.0,9.67,7.53
2004-06-03,18.0,9.13,7.42
2004-06-03,19.0,8.85,7.31
2004-06-03,20.0,8.6,6.89
2004-06-03,22.0,8.12,7.1
2004-06-03,24.0,7.89,6.92
2004-06-03,26.0,7.69,6.99
2004-06-03,28.0,7.59,7.04
2004-06-03,30.0,7.52,6.87
2004-06-03,35.0,7.36,6.69
2004-06-03,40.0,7.33,6.32
2004-06-03,45.2,7.32,6.32
2004-07-08,0.1,27.92,7.46
2004-07-08,1.0,27.86,7.57
2004-07-08,2.0,27.64,7.63
2004-07-08,3.0,27.38,7.64
2004-07-08,4.0,26.5,7.88
2004-07-08,5.0,25.98,8.14
2004-07-08,6.0,24.54,8.6
2004-07-08,7.0,23.17,9.14
2004-07-08,9.0,21.31,9.5
2004-07-08,10.0,16.6,9.41
2004-07-08,11.0,15.2,9.0
2004-07-08,12.0,13.88,8.55
2004-07-08,13.0,12.98,8.26
2004-07-08,14.0,12.46,8.0
2004-07-08,15.0,11.97,7.55
2004-07-08,16.0,11.55,7.07
2004-07-08,17.0,10.88,6.51
2004-07-08,18.0,10.28,6.32
2004-07-08,19.0,9.84,6.02
2004-07-08,20.0,9.35,5.97
2004-07-08,22.0,8.92,5.85
2004-07-08,24.0,8.47,5.77
2004-07-08,26.0,8.22,5.76
2004-07-08,28.0,7.98,5.61
2004-07-08,30.0,7.77,5.48
2004-07-08,35.0,7.56,5.13
2004-07-08,40.0,7.52,4.81
2004-07-08,45.0,7.51,4.72
2004-08-04,0.1,29.72,6.97
2004-08-04,1.0,29.57,7.06
2004-08-04,2.0,29.5,6.86
2004-08-04,3.0,29.42,7.0
2004-08-04,4.0,29.37,6.76
2004-08-04,5.0,29.33,7.02
2004-08-04,6.0,29.14,7.08
2004-08-04,7.0,28.76,6.95
2004-08-04,8.0,27.09,7.2
2004-08-04,9.0,23.18,8.3
2004-08-04,10.0,20.38,8.62
2004-08-04,11.0,18.27,8.8
2004-08-04,12.0,16.12,8.25
2004-08-04,13.0,14.93,8.04
2004-08-04,14.0,13.87,7.7
2004-08-04,15.0,13.01,7.23
2004-08-04,16.0,12.44,6.46
2004-08-04,17.0,11.51,6.03
2004-08-04,18.0,11.1,5.35
2004-08-04,19.0,10.75,5.27
2004-08-04,20.0,10.3,5.09
2004-08-04,22.0,9.46,4.9
2004-08-04,24.0,8.86,4.77
2004-08-04,26.0,8.52,4.62
2004-08-04,28.0,8.23,4.46
2004-08-04,30.0,8.02,4.33
2004-08-04,35.0,7.7,3.7
2004-08-04,40.0,7.66,3.36
2004-08-04,45.0,7.66,3.33
2004-09-02,0.1,27.35,6.81
2004-09-02,1.0,27.4,6.85
2004-09-02,2.0,27.4,6.98
2004-09-02,3.0,27.4,6.98
2004-09-02,4.0,27.39,6.99
2004-09-02,5.0,27.4,7.01
2004-09-02,7.0,27.41,7.03
2004-09-02,8.0,27.4,7.03
2004-09-02,9.0,27.39,7.03
2004-09-02,10.0,27.36,7.05
2004-09-02,11.0,24.17,6.95
2004-09-02,12.0,20.19,7.06
2004-09-02,13.0,17.82,6.88
2004-09-02,14.0,15.86,6.63
2004-09-02,15.0,14.25,6.4
2004-09-02,16.0,13.26,6.1
2004-09-02,17.0,12.88,5.9
2004-09-02,18.0,12.09,5.31
2004-09-02,19.0,11.48,5.05
2004-09-02,20.0,10.94,4.65
2004-09-02,22.0,10.18,4.28
2004-09-02,24.0,9.49,4.14
2004-09-02,26.0,9.07,3.95
2004-09-02,28.0,8.7,3.81
2004-09-02,30.0,8.4,3.59
2004-09-02,35.0,7.92,2.57
2004-09-02,40.0,7.85,1.97
2004-10-07,0.1,22.61,9.08
2004-10-07,1.0,22.67,8.67
2004-10-07,2.0,22.66,8.44
2004-10-07,3.0,22.65,8.34
2004-10-07,4.0,22.63,7.88
2004-10-07,5.0,22.6,8.17
2004-10-07,6.0,22.57,8.03
2004-10-07,7.0,22.57,8.24
2004-10-07,8.0,22.57,8.05
2004-10-07,9.0,22.57,8.12
2004-10-07,10.0,22.56,8.1
2004-10-07,11.0,22.56,8.17
2004-10-07,12.0,22.56,7.95
2004-10-07,13.0,22.53,8.01
2004-10-07,14.0,22.48,7.61
2004-10-07,15.0,22.22,6.94
2004-10-07,16.0,22.16,6.72
2004-10-07,17.0,21.9,6.51
2004-10-07,18.0,21.09,5.46
2004-10-07,19.0,18.95,3.33
2004-10-07,20.0,15.9,1.64
2004-10-07,22.0,13.35,1.26
2004-10-07,24.0,12.01,1.36
2004-10-07,26.0,11.06,0.87
2004-10-07,28.0,10.53,0.84
2004-10-07,30.0,10.03,0.69
2004-10-07,35.0,9.04,0.23
2004-10-07,40.0,8.76,0.16
2004-10-07,45.0,8.7,0.14
2005-04-13,0.1,16.07,10.29
2005-04-13,1.0,15.68,10.3
2005-04-13,2.0,15.33,10.26
2005-04-13,2.9,15.06,10.39
2005-04-13,4.1,15.01,10.39
2005-04-13,5.0,14.86,10.3
2005-04-13,6.0,14.45,10.21
2005-04-13,7.1,13.56,10.25
2005-04-13,8.0,12.25,10.34
2005-04-13,9.0,12.17,10.54
2005-04-13,10.0,12.03,10.09
2005-04-13,11.0,11.42,10.3
2005-04-13,12.0,11.2,10.23
2005-04-13,13.0,11.09,10.04
2005-04-13,13.9,10.9,10.02
2005-04-13,14.0,10.94,9.99
2005-04-13,15.1,10.69,10.04
2005-04-13,16.0,10.67,9.83
2005-04-13,17.0,10.53,9.82
2005-04-13,18.1,10.51,12.74
2005-04-13,19.0,10.48,9.85
2005-04-13,19.9,10.44,9.73
2005-04-13,22.4,10.29,9.81
2005-04-13,24.3,10.18,9.87
2005-04-13,26.3,10.06,9.8
2005-04-13,26.6,10.01,9.69
2005-04-13,28.0,9.87,9.52
2005-04-13,30.0,9.58,9.43
2005-04-13,30.4,9.56,9.33
2005-04-13,35.3,9.25,9.23
2005-04-13,40.3,9.07,9.25
2005-04-13,46.6,8.87,9.25
2005-04-13,50.2,8.79,9.13
2005-04-13,50.4,8.76,9.03
2005-04-13,60.2,8.61,9.31
2005-04-13,65.0,8.58,8.21
2005-05-04,0.1,16.32,9.95
2005-05-04,1.0,15.98,9.96
2005-05-04,2.0,15.65,10.23
2005-05-04,3.0,15.56,10.19
2005-05-04,4.0,15.5,10.3
2005-05-04,5.0,15.45,10.43
2005-05-04,6.0,15.44,10.48
2005-05-04,7.0,15.24,12.49
2005-05-04,8.0,15.08,10.79
2005-05-04,9.0,13.83,10.71
2005-05-04,10.0,13.36,10.64
2005-05-04,11.0,13.02,10.55
2005-05-04,12.0,12.62,10.48
2005-05-04,13.0,12.07,10.29
2005-05-04,14.0,11.55,10.08
2005-05-04,15.0,11.32,9.83
2005-05-04,16.0,11.09,9.59
2005-05-04,17.0,10.66,9.56
2005-05-04,18.0,10.51,9.39
2005-05-04,19.0,10.33,9.22
2005-05-04,20.0,10.24,8.98
2005-05-04,22.0,9.89,8.8
2005-05-04,24.0,9.74,8.73
2005-05-04,26.0,9.62,8.67
2005-05-04,28.0,9.42,8.55
2005-05-04,30.0,9.25,8.39
2005-05-04,35.0,8.98,8.08
2005-05-04,40.0,8.89,7.57
2005-06-09,0.1,25.71,7.92
2005-06-09,1.0,25.6,7.98
2005-06-09,2.0,25.23,7.83
2005-06-09,3.0,23.94,8.45
2005-06-09,4.0,22.86,8.77
2005-06-09,5.0,21.83,8.83
2005-06-09,6.0,20.97,8.54
2005-06-09,7.0,20.54,8.51
2005-06-09,8.0,19.95,7.97
2005-06-09,9.0,18.83,8.13
2005-06-09,10.0,17.76,7.85
2005-06-09,11.0,16.66,7.92
2005-06-09,12.0,15.7,7.81
2005-06-09,13.0,14.33,7.51
2005-06-09,14.0,13.41,7.2
2005-06-09,15.0,12.51,7.29
2005-06-09,16.0,12.31,7.18
2005-06-09,17.0,11.79,7.15
2005-06-09,18.0,11.41,6.93
2005-06-09,19.0,11.07,6.94
2005-06-09,20.0,10.85,6.94
2005-06-09,22.0,10.49,6.88
2005-06-09,24.0,10.27,6.7
2005-06-09,26.0,9.98,6.65
2005-06-09,28.0,9.79,6.45
2005-06-09,30.0,9.54,6.41
2005-06-09,35.0,9.26,5.67
2005-06-09,40.0,9.16,5.46
2005-06-09,45.0,9.13,4.98
2005-07-14,0.1,26.39,7.61
2005-07-14,1.0,26.34,7.58
2005-07-14,2.0,26.28,7.41
2005-07-14,3.0,26.19,7.43
2005-07-14,4.0,26.04,7.4
2005-07-14,5.0,25.41,7.12
2005-07-14,6.0,24.95,6.77
2005-07-14,7.0,24.34,6.76
2005-07-14,8.0,22.44,6.19
2005-07-14,9.0,21.2,5.52
2005-07-14,10.0,20.48,5.28
2005-07-14,11.0,19.45,4.82
2005-07-14,12.0,18.41,4.88
2005-07-14,13.0,18.37,4.72
2005-07-14,14.0,17.38,4.73
2005-07-14,15.0,16.44,4.36
2005-07-14,16.0,15.64,4.27
2005-07-14,17.0,14.82,4.27
2005-07-14,18.0,13.83,4.29
2005-07-14,19.0,13.05,4.29
2005-07-14,20.0,12.55,4.34
2005-07-14,22.0,12.18,4.53
2005-07-14,24.0,11.47,4.68
2005-07-14,26.0,11.15,4.71
2005-07-14,28.0,10.67,4.8
2005-07-14,30.0,10.51,4.85
2005-07-14,35.0,10.25,4.82
2005-07-14,40.0,9.68,4.18
2005-07-14,45.0,9.52,3.55
2005-08-10,0.1,28.8,7.55
2005-08-10,1.0,28.32,7.48
2005-08-10,2.0,28.16,7.52
2005-08-10,3.0,28.07,7.61
2005-08-10,4.0,27.99,7.56
2005-08-10,5.0,27.92,7.81
2005-08-10,6.0,27.83,7.69
2005-08-10,7.0,27.73,7.53
2005-08-10,8.0,27.63,7.43
2005-08-10,9.0,27.15,6.96
2005-08-10,10.0,24.3,5.12
2005-08-10,11.0,21.7,2.78
2005-08-10,12.0,20.73,2.33
2005-08-10,13.0,19.77,2.01
2005-08-10,14.0,18.93,2.08
2005-08-10,15.0,18.16,2.12
2005-08-10,16.0,17.37,2.09
2005-08-10,17.0,16.38,2.18
2005-08-10,18.0,15.63,2.32
2005-08-10,19.0,14.9,2.47
2005-08-10,20.0,13.86,2.72
2005-08-10,22.0,12.8,2.7
2005-08-10,24.0,12.02,2.97
2005-08-10,26.0,11.39,3.19
2005-08-10,28.0,10.82,3.23
2005-08-10,30.0,10.51,3.15
2005-08-10,32.0,10.27,2.9
2005-08-10,34.0,9.98,2.31
2005-08-10,36.0,9.84,1.89
2005-08-10,38.0,9.76,1.46
2005-08-10,40.0,9.72,1.15
2005-08-10,42.0,9.66,1.0
2005-08-10,44.0,9.66,0.79
2005-08-10,45.0,9.65,0.72
2005-09-14,0.1,27.21,8.35
2005-09-14,1.0,27.11,8.34
2005-09-14,2.0,27.07,8.66
2005-09-14,3.0,27.01,8.96
2005-09-14,4.0,26.91,8.9
2005-09-14,5.0,26.85,9.04
2005-09-14,6.0,26.78,9.41
2005-09-14,7.0,26.75,9.4
2005-09-14,8.0,26.7,9.31
2005-09-14,9.0,26.62,9.03
2005-09-14,10.0,25.95,8.22
2005-09-14,11.0,24.57,5.41
2005-09-14,12.0,23.4,4.86
2005-09-14,13.0,22.53,4.63
2005-09-14,14.0,21.74,4.34
2005-09-14,15.0,21.35,4.43
2005-09-14,16.0,20.23,4.58
2005-09-14,17.0,19.43,4.42
2005-09-14,18.0,18.47,4.27
2005-09-14,19.0,17.33,4.26
2005-09-14,20.0,16.51,4.45
2005-09-14,22.0,15.04,4.38
2005-09-14,24.0,13.64,4.29
2005-09-14,26.0,12.68,4.44
2005-09-14,28.0,12.0,4.01
2005-09-14,30.0,11.47,3.87
2005-09-14,35.0,10.51,3.13
2005-09-14,40.0,10.2,2.93
2005-10-05,0.1,25.17,7.82
2005-10-05,1.0,25.19,7.75
2005-10-05,2.0,25.21,7.72
2005-10-05,3.0,25.2,7.7
2005-10-05,4.0,25.2,7.69
2005-10-05,5.0,25.2,7.65
2005-10-05,6.0,25.2,7.68
2005-10-05,7.0,25.21,7.66
2005-10-05,8.0,25.2,7.66
2005-10-05,9.0,25.2,7.61
2005-10-05,10.0,25.19,7.64
2005-10-05,11.0,25.2,7.5
2005-10-05,12.0,25.19,7.57
2005-10-05,13.0,25.19,7.58
2005-10-05,14.0,25.18,7.56
2005-10-05,15.0,25.17,7.45
2005-10-05,16.0,25.16,7.5
2005-10-05,17.0,24.93,7.42
2005-10-05,18.0,21.43,6.09
2005-10-05,19.0,20.53,1.53
2005-10-05,20.0,18.95,0.75
2005-10-05,22.0,16.42,0.34
2005-10-05,24.0,15.07,0.23
2005-10-05,26.0,14.01,0.18
2005-10-05,28.0,12.94,0.15
2005-10-05,30.0,12.2,0.13
2005-10-05,35.0,10.92,0.12
2005-10-05,40.0,10.43,0.1
2005-10-05,45.0,8.7,0.14
2006-04-27,0.1,19.13,9.08
2006-04-27,1.0,19.12,8.9
2006-04-27,2.0,19.11,8.74
2006-04-27,3.0,19.06,8.84
2006-04-27,4.0,18.61,8.97
2006-04-27,5.0,17.65,9.25
2006-04-27,6.0,16.95,9.23
2006-04-27,7.0,14.99,9.61
2006-04-27,8.0,14.0,9.65
2006-04-27,9.0,13.14,9.54
2006-04-27,10.0,12.35,9.4
2006-04-27,11.0,11.59,9.36
2006-04-27,12.0,11.24,9.23
2006-04-27,13.0,10.92,9.14
2006-04-27,14.0,10.73,8.88
2006-04-27,15.0,10.47,8.87
2006-04-27,16.0,10.45,8.5
2006-04-27,17.0,10.18,8.44
2006-04-27,18.0,9.91,8.32
2006-04-27,19.0,9.7,8.09
2006-04-27,20.0,9.47,7.81
2006-04-27,22.0,9.11,7.41
2006-04-27,24.0,8.9,7.18
2006-04-27,26.0,8.81,7.0
2006-04-27,28.0,8.68,6.86
2006-04-27,30.0,8.6,6.72
2006-04-27,35.0,8.48,6.46
2006-04-27,40.0,8.47,6.27
2006-04-27,45.0,8.47,6.02
2006-05-31,0.1,27.37,9.95
2006-05-31,1.0,27.09,9.96
2006-05-31,2.0,26.63,10.23
2006-05-31,3.0,26.53,10.19
2006-05-31,4.0,25.35,10.3
2006-05-31,5.0,24.51,10.43
2006-05-31,6.0,22.17,10.48
2006-05-31,7.0,20.33,12.49
2006-05-31,8.0,19.57,10.79
2006-05-31,9.0,18.89,10.71
2006-05-31,10.0,18.19,10.64
2006-05-31,11.0,17.22,10.55
2006-05-31,12.0,15.49,10.48
2006-05-31,13.0,13.56,10.29
2006-05-31,14.0,12.09,10.08
2006-05-31,15.0,11.65,9.83
2006-05-31,16.0,11.64,9.59
2006-05-31,17.0,11.21,9.56
2006-05-31,18.0,10.88,9.39
2006-05-31,19.0,10.66,9.22
2006-05-31,20.0,10.51,8.98
2006-05-31,22.0,10.27,8.8
2006-05-31,24.0,9.89,8.73
2006-05-31,26.0,9.59,8.67
2006-05-31,28.0,9.39,8.55
2006-05-31,30.0,9.15,8.39
2006-05-31,35.0,9.04,8.08
2006-06-27,0.1,27.35,7.36
2006-06-27,1.0,27.24,7.4
2006-06-27,2.0,27.15,7.11
2006-06-27,3.0,27.09,7.09
2006-06-27,4.0,27.06,7.1
2006-06-27,5.0,27.02,6.94
2006-06-27,6.0,26.99,6.93
2006-06-27,7.0,25.44,7.2
2006-06-27,8.0,22.55,7.83
2006-06-27,9.0,20.65,7.26
2006-06-27,10.0,19.24,7.07
2006-06-27,11.0,17.22,6.59
2006-06-27,12.0,16.2,6.45
2006-06-27,13.0,15.13,6.41
2006-06-27,14.0,13.34,6.08
2006-06-27,15.0,12.65,6.05
2006-06-27,16.0,12.14,5.91
2006-06-27,17.0,11.52,5.79
2006-06-27,18.0,11.01,5.67
2006-06-27,19.0,10.92,5.42
2006-06-27,20.0,10.59,5.39
2006-06-27,22.0,10.21,5.16
2006-06-27,24.0,9.86,4.96
2006-06-27,26.0,9.63,4.66
2006-06-27,28.0,9.41,4.45
2006-06-27,30.0,9.21,4.25
2006-06-27,35.0,9.0,3.82
2006-06-27,40.0,8.95,3.23
2006-07-25,0.1,29.48,7.01
2006-07-25,1.0,29.3,6.9
2006-07-25,2.0,29.18,7.05
2006-07-25,3.0,29.1,7.12
2006-07-25,4.0,29.04,7.29
2006-07-25,5.0,28.96,7.29
2006-07-25,6.0,26.38,7.64
2006-07-25,7.0,24.27,8.04
2006-07-25,8.0,22.02,8.39
2006-07-25,9.0,20.65,7.34
2006-07-25,10.0,19.03,6.18
2006-07-25,11.0,17.25,5.92
2006-07-25,12.0,15.69,5.24
2006-07-25,13.0,14.92,4.96
2006-07-25,14.0,13.07,4.92
2006-07-25,15.0,12.4,4.98
2006-07-25,16.0,11.71,4.81
2006-07-25,17.0,11.38,4.68
2006-07-25,18.0,11.07,4.49
2006-07-25,20.0,10.79,4.42
2006-07-25,22.0,10.51,4.22
2006-07-25,24.0,10.16,4.01
2006-07-25,26.0,9.79,3.8
2006-07-25,28.0,9.57,3.41
2006-07-25,30.0,9.33,3.14
2006-07-25,35.0,9.13,2.2
2006-07-25,40.0,9.07,1.65
2006-08-29,0.1,29.03,6.69
2006-08-29,1.0,28.99,6.68
2006-08-29,2.0,28.91,6.89
2006-08-29,3.0,28.8,6.98
2006-08-29,4.0,28.74,6.98
2006-08-29,5.0,28.49,6.85
2006-08-29,6.0,28.36,7.33
2006-08-29,7.0,27.88,6.29
2006-08-29,8.0,26.47,4.76
2006-08-29,9.0,24.33,4.43
2006-08-29,10.0,21.39,4.3
2006-08-29,11.0,20.08,3.96
2006-08-29,12.0,18.76,3.32
2006-08-29,13.0,17.46,3.15
2006-08-29,14.0,15.75,3.28
2006-08-29,15.0,14.97,3.24
2006-08-29,16.0,14.17,3.2
2006-08-29,17.0,13.14,3.16
2006-08-29,18.0,12.04,3.39
2006-08-29,19.0,11.84,3.21
2006-08-29,20.0,11.38,3.23
2006-08-29,22.0,10.87,3.19
2006-08-29,24.0,10.44,2.96
2006-08-29,26.0,10.08,2.71
2006-08-29,28.0,9.88,2.12
2006-08-29,30.0,9.68,1.82
2006-08-29,35.0,9.37,0.76
2006-08-29,40.0,9.33,0.21
2006-09-26,0.1,24.06,6.95
2006-09-26,1.0,24.1,6.91
2006-09-26,2.0,24.11,6.8
2006-09-26,3.0,24.1,6.85
2006-09-26,4.0,24.1,6.68
2006-09-26,5.0,24.09,6.63
2006-09-26,6.0,24.07,6.55
2006-09-26,7.0,24.06,6.49
2006-09-26,8.0,24.06,6.51
2006-09-26,9.0,24.05,6.61
2006-09-26,10.0,24.03,6.44
2006-09-26,11.0,23.5,5.65
2006-09-26,12.0,22.23,2.77
2006-09-26,13.0,19.08,1.66
2006-09-26,14.0,17.8,1.35
2006-09-26,15.0,16.36,1.47
2006-09-26,16.0,15.57,1.49
2006-09-26,17.0,14.6,1.67
2006-09-26,18.0,13.61,1.85
2006-09-26,19.0,12.95,1.97
2006-09-26,20.0,12.55,1.87
2006-09-26,22.0,11.6,2.02
2006-09-26,24.0,10.98,1.82
2006-09-26,26.0,10.61,1.56
2006-09-26,28.0,10.25,1.12
2006-09-26,30.0,9.99,0.67
2006-09-26,35.0,9.59,0.13
2006-09-26,40.0,9.48,0.12
2006-10-24,0.1,18.49,7.9
2006-10-24,1.0,18.62,7.64
2006-10-24,2.0,18.55,7.46
2006-10-24,3.0,18.55,7.31
2006-10-24,4.0,18.57,7.48
2006-10-24,5.0,18.56,7.36
2006-10-24,6.0,18.59,7.45
2006-10-24,7.0,18.58,7.36
2006-10-24,8.0,18.55,7.35
2006-10-24,9.0,18.55,7.4
2006-10-24,10.0,18.56,7.4
2006-10-24,11.0,18.54,7.35
2006-10-24,12.0,18.54,7.33
2006-10-24,13.0,18.53,7.31
2006-10-24,14.0,18.5,7.09
2006-10-24,15.0,17.41,3.35
2006-10-24,16.0,15.13,0.72
2006-10-24,17.0,14.43,0.46
2006-10-24,18.0,13.95,0.38
2006-10-24,19.0,13.48,0.41
2006-10-24,20.0,12.86,0.47
2006-10-24,22.0,12.18,0.47
2006-10-24,24.0,11.42,0.54
2006-10-24,26.0,10.91,0.41
2006-10-24,28.0,10.48,0.15
2006-10-24,30.0,10.16,0.12
2006-10-24,35.0,9.95,0.13
2006-10-24,40.0,9.78,0.11
2007-04-17,0.1,11.9,10.32
2007-04-17,1.0,11.86,10.47
2007-04-17,2.0,11.81,10.64
2007-04-17,3.0,11.73,10.52
2007-04-17,3.9,11.66,10.53
2007-04-17,5.1,11.58,10.56
2007-04-17,6.0,11.54,10.57
2007-04-17,7.0,11.47,10.4
2007-04-17,8.0,11.24,10.37
2007-04-17,9.0,11.1,10.34
2007-04-17,10.0,11.03,10.44
2007-04-17,11.0,10.94,10.36
2007-04-17,12.0,10.43,10.27
2007-04-17,12.9,10.02,10.36
2007-04-17,14.0,9.22,10.2
2007-04-17,14.9,8.94,10.06
2007-04-17,16.0,8.62,9.84
2007-04-17,17.0,8.51,9.55
2007-04-17,18.0,8.39,9.42
2007-04-17,19.0,8.32,9.45
2007-04-17,20.0,8.22,9.37
2007-04-17,22.0,8.13,9.12
2007-04-17,24.0,8.09,9.23
2007-04-17,26.0,8.0,9.21
2007-04-17,28.0,7.97,9.12
2007-04-17,29.9,7.93,9.01
2007-04-17,34.9,7.74,8.91
2007-04-17,40.0,7.66,8.61
2007-04-17,42.4,8.47,2.54
2007-05-15,0.1,23.76,8.65
2007-05-15,1.0,23.78,8.72
2007-05-15,2.0,23.54,8.78
2007-05-15,3.0,22.92,9.06
2007-05-15,4.0,22.35,9.08
2007-05-15,5.0,21.8,9.16
2007-05-15,6.0,20.84,9.24
2007-05-15,7.0,18.83,9.5
2007-05-15,8.0,15.95,10.19
2007-05-15,9.0,13.7,10.77
2007-05-15,10.0,12.92,10.98
2007-05-15,11.0,12.53,10.77
2007-05-15,12.0,12.25,10.66
2007-05-15,13.0,11.5,10.08
2007-05-15,14.0,10.66,9.68
2007-05-15,15.0,10.14,9.24
2007-05-15,16.0,9.8,8.9
2007-05-15,17.0,9.69,8.62
2007-05-15,18.0,9.5,8.42
2007-05-15,19.0,9.4,8.4
2007-05-15,20.0,9.26,8.24
2007-05-15,22.0,9.08,8.4
2007-05-15,24.0,8.74,8.18
2007-05-15,26.0,8.64,7.93
2007-05-15,28.0,8.42,8.01
2007-05-15,30.0,8.39,7.91
2007-05-15,35.0,8.2,7.6
2007-05-15,40.0,8.03,7.35
2007-05-15,45.0,7.98,6.6
2007-05-15,45.3,7.98,6.67
2007-06-12,0.1,26.43,7.95
2007-06-12,1.0,26.36,7.93
2007-06-12,2.0,26.33,7.92
2007-06-12,3.0,26.31,7.87
2007-06-12,4.0,26.3,7.84
2007-06-12,5.0,26.27,7.82
2007-06-12,6.0,26.26,7.83
2007-06-12,7.0,24.55,8.32
2007-06-12,8.0,21.5,9.26
2007-06-12,9.0,18.66,10.1
2007-06-12,10.0,16.66,10.51
2007-06-12,11.0,14.88,10.83
2007-06-12,12.0,13.61,10.95
2007-06-12,13.0,12.81,10.88
2007-06-12,14.0,12.3,10.52
2007-06-12,15.0,11.77,10.25
2007-06-12,16.0,11.38,9.93
2007-06-12,17.0,10.89,9.43
2007-06-12,18.0,10.35,8.78
2007-06-12,19.0,10.1,8.23
2007-06-12,20.0,9.7,7.91
2007-06-12,22.0,9.19,7.53
2007-06-12,24.0,8.82,7.38
2007-06-12,26.0,8.67,7.17
2007-06-12,28.0,8.47,6.91
2007-06-12,30.0,8.32,6.73
2007-06-12,35.2,8.21,2.38
2007-07-10,0.1,27.7,7.71
2007-07-10,1.0,27.6,7.7
2007-07-10,2.0,27.5,7.9
2007-07-10,3.0,27.46,7.92
2007-07-10,4.0,27.4,8.05
2007-07-10,5.0,26.39,8.24
2007-07-10,6.0,24.86,8.48
2007-07-10,7.0,22.62,9.11
2007-07-10,8.0,19.77,9.41
2007-07-10,9.0,17.76,9.49
2007-07-10,10.0,16.08,9.59
2007-07-10,11.0,14.26,9.64
2007-07-10,12.0,13.56,9.61
2007-07-10,13.0,13.09,9.31
2007-07-10,14.0,12.45,9.22
2007-07-10,15.0,11.91,8.9
2007-07-10,15.9,11.49,8.2
2007-07-10,17.0,11.09,8.08
2007-07-10,18.1,10.8,7.7
2007-07-10,18.9,10.4,7.33
2007-07-10,20.0,10.17,6.86
2007-07-10,22.0,9.65,6.59
2007-07-10,24.0,9.29,6.38
2007-07-10,26.0,9.02,5.92
2007-07-10,28.0,8.77,5.67
2007-07-10,30.0,8.6,5.5
2007-07-10,35.0,8.42,4.76
2007-07-10,40.1,8.41,4.23
2007-07-10,44.5,8.45,0.78
2007-08-07,0.1,30.75,7.55
2007-08-07,1.0,30.36,7.55
2007-08-07,2.0,30.11,7.58
2007-08-07,3.0,30.04,7.43
2007-08-07,4.0,29.36,7.67
2007-08-07,5.0,28.01,8.03
2007-08-07,6.0,27.13,7.93
2007-08-07,7.0,26.31,7.76
2007-08-07,8.0,25.2,7.45
2007-08-07,9.0,22.29,7.98
2007-08-07,9.9,19.39,7.7
2007-08-07,11.0,17.28,7.82
2007-08-07,12.1,15.35,7.76
2007-08-07,13.1,14.49,7.47
